product_id,title,status,date,end_time,sport,doubles,slots,participants_count,gameplan_state,club_name
IQZB4qGeSK4kB1_2026-04-19,SUNDAY RANKED 📈 to 1100,instance,2026-04-19 12:30:00,15:00:00,padel,True,16,6,signup,V7 Padel Antalya
IQZB4qGeSK4kB1_2026-04-26,SUNDAY RANKED 📈 to 1100,instance,2026-04-26 12:30:00,15:00:00,padel,True,16,9,signup,V7 Padel Antalya
IQZB4qGeSK4kB1_2026-05-03,SUNDAY RANKED 📈 to 1100,instance,2026-05-03 12:30:00,15:00:00,padel,True,16,9,signup,V7 Padel Antalya
IQZB4qGeSK4kB1_2026-05-10,SUNDAY RANKED 📈 to 1100,instance,2026-05-10 12:30:00,15:00:00,padel,True,16,9,signup,V7 Padel Antalya
IQZB4qGeSK4kB1_2026-05-17,SUNDAY RANKED 📈 to 1100,instance,2026-05-17 12:30:00,15:00:00,padel,True,16,9,signup,V7 Padel Antalya
IQZB4qGeSK4kB1_2026-05-24,SUNDAY RANKED 📈 to 1100,instance,2026-05-24 12:30:00,15:00:00,padel,True,16,9,signup,V7 Padel Antalya
IQZB4qGeSK4kB1_2026-05-31,SUNDAY RANKED 📈 to 1100,instance,2026-05-31 12:30:00,15:00:00,padel,True,16,9,signup,V7 Padel Antalya
IQZB4qGeSK4kB1_2026-06-07,SUNDAY RANKED 📈 to 1100,instance,2026-06-07 12:30:00,15:00:00,padel,True,16,9,signup,V7 Padel Antalya
IQZB4qGeSK4kB1_2026-06-14,SUNDAY RANKED 📈 to 1100,instance,2026-06-14 12:30:00,15:00:00,padel,True,16,9,signup,V7 Padel Antalya
IQZB4qGeSK4kB1_2026-06-21,SUNDAY RANKED 📈 to 1100,instance,2026-06-21 12:30:00,15:00:00,padel,True,16,9,signup,V7 Padel Antalya
IQZB4qGeSK4kB1_2026-06-28,SUNDAY RANKED 📈 to 1100,instance,2026-06-28 12:30:00,15:00:00,padel,True,16,9,signup,V7 Padel Antalya
IQZB4qGeSK4kB1_2026-07-05,SUNDAY RANKED 📈 to 1100,instance,2026-07-05 12:30:00,15:00:00,padel,True,16,9,signup,V7 Padel Antalya
IQZB4qGeSK4kB1_2026-07-12,SUNDAY RANKED 📈 to 1100,instance,2026-07-12 12:30:00,15:00:00,padel,True,16,9,signup,V7 Padel Antalya
IQZB4qGeSK4kB1_2026-07-19,SUNDAY RANKED 📈 to 1100,instance,2026-07-19 12:30:00,15:00:00,padel,True,16,9,signup,V7 Padel Antalya
IRcPUfLYe2AqSx,V7 AMERICANO 1100+ ,program,2026-03-19 19:00:00,21:30:00,padel,True,8,3,signup,V7 Padel Antalya
IRcPUfLYe2AqSx_2026-03-19,V7 AMERICANO 1100+ ,instance,2026-03-19 19:00:00,21:30:00,padel,True,8,8,ended,V7 Padel Antalya
IRcPUfLYe2AqSx_2026-03-26,V7 AMERICANO 1100+ ,instance,2026-03-26 19:00:00,21:30:00,padel,True,8,8,ended,V7 Padel Antalya
IRcPUfLYe2AqSx_2026-04-02,V7 AMERICANO 1100+ ,instance,2026-04-02 19:00:00,21:30:00,padel,True,8,8,ended,V7 Padel Antalya
IRcPUfLYe2AqSx_2026-04-09,V7 AMERICANO 1100+ ,instance,2026-04-09 19:00:00,21:30:00,padel,True,8,8,ended,V7 Padel Antalya
IRcPUfLYe2AqSx_2026-04-16,V7 AMERICANO 1100+ ,instance,2026-04-16 19:00:00,21:30:00,padel,True,8,4,signup,V7 Padel Antalya
IRcPUfLYe2AqSx_2026-04-23,V7 AMERICANO 1100+ ,instance,2026-04-23 19:00:00,21:30:00,padel,True,8,3,signup,V7 Padel Antalya
IRcPUfLYe2AqSx_2026-04-30,V7 AMERICANO 1100+ ,instance,2026-04-30 19:00:00,21:30:00,padel,True,8,3,signup,V7 Padel Antalya
IptgMu8K0ae0ej,Level Up Americano,program,2025-09-17 08:00:00,10:00:00,padel,True,8,9,signup,V7 Padel Antalya
IptgMu8K0ae0ej_2025-09-17,Level Up Americano,instance,2025-09-17 08:00:00,10:00:00,padel,True,8,8,ended,V7 Padel Antalya
IptgMu8K0ae0ej_2025-09-24,Ladies’ Morning Coffee ☕️💃🏽,instance,2025-09-24 09:00:00,10:30:00,padel,True,8,8,ended,V7 Padel Antalya
J5vVrFxsMhwR7u,MORNING AMERICANO 900-1100,program,2026-03-19 10:00:00,12:30:00,padel,True,8,3,signup,V7 Padel Antalya
J5vVrFxsMhwR7u_2026-03-19,MORNING AMERICANO 900-1100,instance,2026-03-19 10:00:00,12:30:00,padel,True,8,8,ended,V7 Padel Antalya
J5vVrFxsMhwR7u_2026-03-26,MORNING AMERICANO 900-1100,instance,2026-03-26 10:00:00,12:30:00,padel,True,8,8,ended,V7 Padel Antalya
J5vVrFxsMhwR7u_2026-04-02,MORNING AMERICANO 900-1100,instance,2026-04-02 10:00:00,12:30:00,padel,True,8,8,ended,V7 Padel Antalya
J5vVrFxsMhwR7u_2026-04-09,MORNING AMERICANO 900-1100,instance,2026-04-09 10:00:00,12:30:00,padel,True,8,4,ended,V7 Padel Antalya
J5vVrFxsMhwR7u_2026-04-16,MORNING AMERICANO 1100-,instance,2026-04-16 10:00:00,12:30:00,padel,True,8,4,signup,V7 Padel Antalya
J5vVrFxsMhwR7u_2026-04-23,MORNING AMERICANO 900-1100,instance,2026-04-23 10:00:00,12:30:00,padel,True,8,1,signup,V7 Padel Antalya
J5vVrFxsMhwR7u_2026-04-30,MORNING AMERICANO 900-1100,instance,2026-04-30 10:00:00,12:30:00,padel,True,8,2,signup,V7 Padel Antalya
JcsraJtoIWRtse,V7 MORNING BEGINNERS 🌞,instance,,,padel,True,8,1,signup,V7 Padel Antalya
Jz5ccvgXtEWcUU,5 o’clock Padel&tea ☕️ ,instance,2026-02-09 17:00:00,19:00:00,padel,True,12,1,signup,V7 Padel Antalya
LW9dz53zqafn1n,⚡️ V7 Mixed Power,program,2025-10-29 19:00:00,21:00:00,padel,True,8,4,signup,V7 Padel Antalya
LW9dz53zqafn1n_2025-10-29,TOP COURT CHALLENGE 💪,instance,2025-10-29 19:00:00,21:00:00,padel,True,8,8,ended,V7 Padel Antalya
MBQJRQkocKh5l4,FRIDAY EVENING COFFEE ,instance,2026-03-13 18:00:00,20:00:00,padel,True,16,16,ended,
Mgnjd7HKN4v8Lx,LADY'S RANKED,program,2026-03-25 10:00:00,12:00:00,padel,True,16,1,signup,V7 Padel Antalya
Mgnjd7HKN4v8Lx_2026-03-25,LADY'S RANKED,instance,2026-03-25 10:00:00,12:00:00,padel,True,12,12,ended,V7 Padel Antalya
Mgnjd7HKN4v8Lx_2026-04-01,LADY'S RANKED,instance,2026-04-01 10:00:00,12:00:00,padel,True,12,12,ended,V7 Padel Antalya
Mgnjd7HKN4v8Lx_2026-04-08,LADY'S RANKED,instance,2026-04-08 10:00:00,12:00:00,padel,True,16,16,ended,V7 Padel Antalya
Mgnjd7HKN4v8Lx_2026-04-15,LADY'S RANKED,instance,2026-04-15 10:00:00,12:00:00,padel,True,16,16,signup,V7 Padel Antalya
Mgnjd7HKN4v8Lx_2026-04-22,LADY'S RANKED,instance,2026-04-22 10:00:00,12:00:00,padel,True,16,1,signup,V7 Padel Antalya
Mgnjd7HKN4v8Lx_2026-04-29,LADY'S RANKED,instance,2026-04-29 10:00:00,12:00:00,padel,True,16,1,signup,V7 Padel Antalya
N2y2WFy9Hqv8A2,V7 MORNING BEGINNERS,instance,2026-03-15 12:00:00,13:30:00,padel,True,8,8,ended,V7 Padel Antalya
N4Jf8N0SldLZeV,Padel & Tennis Battle,instance,2026-03-21 18:00:00,20:00:00,padel,True,12,17,signup,V7 Padel Antalya 
NNHbtxfKCAs7zB,Court LEGENDS: Play with Bohdan Levchuk 🏆,instance,2025-10-26 19:00:00,21:00:00,padel,True,12,8,ended,V7 Padel 
OCCZvOOJHfJM16,5 o’clock Padel&tea ☕️,program,2026-03-06 17:00:00,19:00:00,padel,True,8,1,signup,V7 Padel Antalya
OCCZvOOJHfJM16_2026-03-04,5 o’clock Padel&tea ☕️,instance,2026-03-04 17:00:00,19:00:00,padel,True,8,8,ended,V7 Padel Antalya
OKmfLezE1QZv2A,AMERICANO 1100-,program,2026-03-23 19:00:00,21:30:00,padel,True,8,2,signup,V7 Padel Antalya
OKmfLezE1QZv2A_2026-03-23,AMERICANO 1100-,instance,2026-03-23 19:00:00,21:30:00,padel,True,8,8,ended,V7 Padel Antalya
OKmfLezE1QZv2A_2026-03-30,AMERICANO 1100-,instance,2026-03-30 19:00:00,21:30:00,padel,True,8,8,ended,V7 Padel Antalya
OKmfLezE1QZv2A_2026-04-06,AMERICANO 1100-,instance,2026-04-06 19:00:00,21:30:00,padel,True,8,8,ended,V7 Padel Antalya
OKmfLezE1QZv2A_2026-04-20,AMERICANO 1100-,instance,2026-04-20 19:00:00,21:30:00,padel,True,8,2,signup,V7 Padel Antalya
OKmfLezE1QZv2A_2026-04-27,AMERICANO 1100-,instance,2026-04-27 19:00:00,21:30:00,padel,True,8,2,signup,V7 Padel Antalya
OPIybGtdKSsSwu,,instance,2025-10-12 15:30:00,17:30:00,padel,True,4,4,ended,V7
OSokFBqxN602It,V7 MORNING BEGINNERS 🌞,instance,2025-12-02 10:00:00,11:30:00,padel,True,8,8,ended,V7 Padel Antalya
POKMAodeiUOhRV,SUNDAY RANKED 📈1100+,instance,2026-01-11 10:00:00,12:00:00,padel,True,12,12,ended,V7 Padel Antalya
PwYlrlzQREOMBM,SUNDAY RANKED 📈 1100+,program,2026-01-04 10:00:00,12:30:00,padel,True,16,8,signup,V7 Padel Antalya
PwYlrlzQREOMBM_2026-01-04,SUNDAY RANKED 📈 1100+,instance,2026-01-04 10:00:00,12:00:00,padel,True,16,16,ended,V7 Padel Antalya
PwYlrlzQREOMBM_2026-01-18,SUNDAY RANKED 📈 1100+,instance,2026-01-18 10:00:00,12:00:00,padel,True,16,16,ended,V7 Padel Antalya
PwYlrlzQREOMBM_2026-01-25,SUNDAY RANKED ★ 1100+,instance,2026-01-25 10:00:00,12:00:00,padel,True,16,6,signup,V7 Padel Antalya
PwYlrlzQREOMBM_2026-02-08,SUNDAY RANKED 📈 1100+,instance,2026-02-08 10:00:00,12:00:00,padel,True,16,5,signup,V7 Padel Antalya
PwYlrlzQREOMBM_2026-02-15,SUNDAY RANKED 📈 1100+,instance,2026-02-15 10:00:00,12:00:00,padel,True,16,16,signup,V7 Padel Antalya
PwYlrlzQREOMBM_2026-02-22,PREMIER RANKED 1100+ ⭐️ ,instance,2026-02-22 10:00:00,12:00:00,padel,True,16,16,ended,V7 Padel Antalya
PwYlrlzQREOMBM_2026-03-22,SUNDAY RANKED 📈 1100+,instance,2026-03-22 10:00:00,12:00:00,padel,True,8,8,ended,V7 Padel Antalya
Q3M2bfR63weWVs,RANKED 1100+,instance,2026-01-21 15:30:00,17:30:00,padel,True,12,12,ended,V7 Padel Antalya
QJl9Gyzyp88vEL,SUNDAY RANKED 1100 +  ,instance,2026-03-01 10:00:00,12:00:00,padel,True,12,12,ended,V7 Padel Antalya
QN8o7lYkmuHzAG,SATURDAY RANKED 📈 1300+,instance,2026-02-28 12:00:00,14:30:00,padel,True,8,8,ended,V7 Padel Antalya
QXnSEsvYp2hxnw,5 o’clock Padel&tea ☕️,instance,2026-02-25 17:00:00,19:00:00,padel,True,8,2,signup,V7 Padel Antalya
QmqucOu9e3L6Z3,SATURDAY RANKED 📈 1300+,program,2026-03-21 10:00:00,12:30:00,padel,True,8,1,signup,V7 Padel Antalya
SssIfagLWVzFTz,LADY'S RANKED ,instance,2026-02-25 12:00:00,14:00:00,padel,True,8,8,ended,V7 Padel Antalya
TWbJR4J5H2JrVQ,V7 MORNING BEGINNERS,instance,,,padel,True,8,6,signup,V7 Padel Antalya
UhEIYdQPhqwhap,SUNDAY 📈 RANKED 📈 1100+,program,2025-10-19 10:00:00,12:00:00,padel,True,16,1,signup,V7 Padel Antalya
UhEIYdQPhqwhap_2025-10-19,SUNDAY 📈 RANKED 📈,instance,2025-10-19 10:00:00,12:00:00,padel,True,16,16,ended,V7 Padel Antalya
UhEIYdQPhqwhap_2025-10-26,SUNDAY 📈 RANKED 📈,instance,2025-10-26 10:00:00,12:00:00,padel,True,16,16,ended,V7 Padel Antalya
UhEIYdQPhqwhap_2025-11-02,SUNDAY 📈 RANKED 📈 1100+,instance,2025-11-02 10:00:00,12:00:00,padel,True,12,12,ended,V7 Padel Antalya
UhEIYdQPhqwhap_2025-11-09,SUNDAY 📈 RANKED 📈 1100+,instance,2025-11-09 10:00:00,12:00:00,padel,True,8,8,ended,V7 Padel Antalya
UhEIYdQPhqwhap_2025-11-16,SUNDAY RANKED 📈 1100+,instance,2025-11-16 10:00:00,12:00:00,padel,True,8,8,ended,V7 Padel Antalya
UhEIYdQPhqwhap_2025-11-23,SUNDAY 📈 RANKED 📈 1100+,instance,2025-11-23 10:00:00,12:00:00,padel,True,12,12,ended,V7 Padel Antalya
UhEIYdQPhqwhap_2025-11-30,SUNDAY 📈 RANKED 📈 1100+,instance,2025-11-30 10:00:00,12:00:00,padel,True,16,4,signup,V7 Padel Antalya
UhEIYdQPhqwhap_2025-12-14,SUNDAY 📈 RANKED 📈 1100+,instance,2025-12-14 10:00:00,12:00:00,padel,True,8,8,ended,V7 Padel Antalya
VkkCJDCfO4lGSv,Ladies Only 🌸,instance,2026-03-08 14:00:00,16:00:00,padel,True,12,12,ended,V7 Padel Antalya
WP7y4nIJcZaZ7G,"PLAY HARD, EAT BURGER",instance,2026-01-07 15:00:00,16:30:00,padel,True,8,1,signup,V7 Padel Antalya
WYTd0YcsNWoas0,SATURDAY RANKED 1300+,instance,2026-03-14 18:00:00,20:30:00,padel,True,8,8,ended,V7 Padel Antalya
X4Z7i7jfJ16k4w,BEGINNERS TOURNAMENT,instance,2025-12-18 12:00:00,13:30:00,padel,True,8,1,signup,V7 Padel Antalya
Xp2bsrNvXPBkPO,,instance,2026-04-25 10:00:00,21:00:00,padel,True,32,2,signup,V7 Padel Antalya
Ykmf1XVoMsYG89,Level Up Americano,program,2025-09-12 18:00:00,20:00:00,padel,True,8,1,signup,V7 Padel Antalya
Ykmf1XVoMsYG89_2025-09-12,Level Up Americano,instance,2025-09-12 18:00:00,20:00:00,padel,True,8,8,ended,V7 Padel Antalya
Ykmf1XVoMsYG89_2025-09-19,Level Up Americano,instance,2025-09-19 18:00:00,20:00:00,padel,True,8,8,ended,V7 Padel Antalya
ail4tQNi9WpSQS,🧘‍♀️Yoga&Padel🎾,instance,2025-12-03 09:00:00,12:00:00,padel,True,8,1,signup,V7 Padel Antalya
akklHRc69tNMD3,MEXICANO ALL LEVELS,program,2026-04-11 10:00:00,12:30:00,padel,True,16,12,signup,V7 Padel Antalya
akklHRc69tNMD3_2026-04-11,MEXICANO ALL LEVELS,instance,2026-04-11 10:00:00,12:00:00,padel,True,16,16,ended,V7 Padel Antalya
akklHRc69tNMD3_2026-04-18,MEXICANO ALL LEVELS,instance,2026-04-18 10:00:00,12:30:00,padel,True,16,6,signup,V7 Padel Antalya
bfPsxPvawoe4W8,THURSDAY RANKED 📈 900 - 1099,program,2025-11-13 10:00:00,11:30:00,padel,True,8,5,signup,V7 Padel Antalya
bfPsxPvawoe4W8_2025-11-20,THURSDAY RANKED 📈 900 - 1099,instance,2025-11-20 10:00:00,11:30:00,padel,True,8,8,ended,V7 Padel Antalya
bfPsxPvawoe4W8_2025-12-04,THURSDAY RANKED 📈 900 - 1099,instance,2025-11-27 10:00:00,11:30:00,padel,True,8,5,signup,V7 Padel Antalya
bfPsxPvawoe4W8_2025-12-11,THURSDAY RANKED 📈 900 - 1099,instance,2025-12-11 10:00:00,11:30:00,padel,True,8,8,ended,V7 Padel Antalya
bfPsxPvawoe4W8_2025-12-25,THURSDAY RANKED 📈 900 - 1099,instance,2025-12-18 10:00:00,11:30:00,padel,True,8,8,ended,V7 Padel Antalya
cOnmEGsADhes3q,V7 MORNING BEGINNERS 🌞,program,2025-10-28 10:00:00,11:30:00,padel,True,8,8,signup,V7 Padel Antalya
cOnmEGsADhes3q_2025-10-28,V7 MORNING BEGINNERS 🌞,instance,2025-10-28 10:00:00,11:30:00,padel,True,8,8,ended,V7 Padel Antalya
cOnmEGsADhes3q_2025-11-04,V7 MORNING BEGINNERS 🌞,instance,2025-11-04 10:00:00,11:30:00,padel,True,4,4,ended,V7 Padel Antalya
cOnmEGsADhes3q_2025-11-11,V7 MORNING BEGINNERS 🌞,instance,2025-11-11 10:00:00,11:30:00,padel,True,8,8,ended,V7 Padel Antalya
cOnmEGsADhes3q_2025-11-18,V7 MORNING BEGINNERS 🌞,instance,2025-11-18 10:00:00,11:30:00,padel,True,8,8,ended,V7 Padel Antalya
cOnmEGsADhes3q_2025-12-02,V7 MORNING BEGINNERS 🌞,instance,2025-12-02 10:00:00,11:30:00,padel,True,8,8,scheduled,V7 Padel Antalya
cOnmEGsADhes3q_2025-12-09,V7 MORNING BEGINNERS 🌞,instance,2025-12-09 10:00:00,11:30:00,padel,True,8,8,ended,V7 Padel Antalya
cOnmEGsADhes3q_2025-12-16,V7 MORNING BEGINNERS 🌞,instance,2025-12-16 10:00:00,11:30:00,padel,True,8,8,ended,V7 Padel Antalya
cOnmEGsADhes3q_2025-12-30,V7 MORNING BEGINNERS 🌞,instance,2025-12-30 10:00:00,11:30:00,padel,True,8,8,ended,V7 Padel Antalya
cOnmEGsADhes3q_2026-01-06,V7 MORNING BEGINNERS 🌞,instance,2026-01-06 10:00:00,11:30:00,padel,True,8,8,ended,V7 Padel Antalya
cOnmEGsADhes3q_2026-01-13,V7 MORNING BEGINNERS 🌞,instance,2026-01-13 10:00:00,11:30:00,padel,True,8,8,ended,V7 Padel Antalya
cOnmEGsADhes3q_2026-01-20,V7 MORNING BEGINNERS 🌞,instance,2026-01-20 10:00:00,11:30:00,padel,True,8,8,ended,V7 Padel Antalya
crnacWF0M7oOJb,SUNDAY RANKED 📈 to 1100,instance,,,padel,True,4,2,signup,V7 Padel Antalya
